Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-03-19 00:00:00-04:00,13.403442045228672,15.543487413794596,12.389736344329025,12.727638244628906,708486000,0.0,0.0
2008-03-20 00:00:00-04:00,13.155649006489021,14.642417176014227,12.95290750185874,14.495992660522461,198985200,0.0,0.0
2008-03-24 00:00:00-04:00,15.147017555275074,15.250640613414284,13.29080999633347,13.455255508422852,149566400,0.0,0.0
2008-03-25 00:00:00-04:00,13.646730726589393,14.473463563579815,13.475526629671501,14.24819564819336,87092000,0.0,0.0
2008-03-26 00:00:00-04:00,14.131055986082186,14.525275690558574,13.869745243100425,14.408135414123535,43111600,0.0,0.0
2008-03-27 00:00:00-04:00,14.42841417906098,14.583847909814489,14.113038677043049,14.171607971191406,39829600,0.0,0.0
2008-03-28 00:00:00-04:00,14.27523194459613,14.29100063477302,14.002657889448006,14.137818336486816,24675200,0.0,0.0
2008-03-31 00:00:00-04:00,14.101775206359182,14.300011269400736,13.977877989206643,14.047711372375488,22157200,0.0,0.0
2008-04-01 00:00:00-04:00,14.205395175101621,14.345061043223444,13.585908402491507,13.878756523132324,60410800,0.0,0.0
2008-04-02 00:00:00-04:00,13.903536829297508,14.038697242736818,13.6287096813981,14.038697242736816,43836400,0.0,0.0
2008-04-03 00:00:00-04:00,13.95534600416631,14.933008684418146,13.926060937756036,14.755046844482422,100868000,0.0,0.0
2008-04-04 00:00:00-04:00,14.61988829765419,14.71450041122635,14.360829846880852,14.525276184082031,36394400,0.0,0.0
2008-04-07 00:00:00-04:00,14.664942795637515,14.822631387470704,14.42165300388895,14.651427268981934,28301600,0.0,0.0
2008-04-08 00:00:00-04:00,14.619885235837575,15.372279103326276,14.599610233656652,15.338488578796387,53925600,0.0,0.0
2008-04-09 00:00:00-04:00,15.41733969342583,15.4804144470812,14.779830955758248,14.820379257202148,48324400,0.0,0.0
2008-04-10 00:00:00-04:00,14.903722042196497,15.032124650200918,14.667190108087508,14.892457962036133,22372000,0.0,0.0
2008-04-11 00:00:00-04:00,14.698727470147729,15.04113385194041,14.698727470147729,14.892457962036133,26421600,0.0,0.0
2008-04-14 00:00:00-04:00,15.025369598949304,15.147014482169695,14.761806544634045,14.795597076416016,28443600,0.0,0.0
2008-04-15 00:00:00-04:00,14.933013046207945,14.991583196136274,14.417149219460162,14.495992660522461,23888000,0.0,0.0
2008-04-16 00:00:00-04:00,14.543292077109138,15.081682109671073,14.543292077109138,14.899215698242188,25136800,0.0,0.0
2008-04-17 00:00:00-04:00,14.926254323376579,15.261903075849999,14.869937337856838,15.10196304321289,22459600,0.0,0.0
2008-04-18 00:00:00-04:00,15.320476533881763,15.870129262686849,15.138008292665724,15.54349136352539,104099600,0.0,0.0
2008-04-21 00:00:00-04:00,15.651614978359483,16.331923303193445,15.509695096611466,15.987263679504395,58848000,0.0,0.0
2008-04-22 00:00:00-04:00,16.201270272539233,16.309399642886817,15.76875622846498,15.831830978393555,47357600,0.0,0.0
2008-04-23 00:00:00-04:00,15.982767226426223,16.151718261456768,15.698930725009241,15.786785125732422,37319600,0.0,0.0
2008-04-24 00:00:00-04:00,16.039080509762705,16.442310425875796,15.777770530027123,16.286876678466797,38086800,0.0,0.0
2008-04-25 00:00:00-04:00,17.12035344720129,17.13837528436023,16.649544552358606,16.917612075805664,101460000,0.0,0.0
2008-04-28 00:00:00-04:00,17.232993879234034,17.410955721611447,16.872565592811647,17.037010192871094,132517200,0.0,0.0
2008-04-29 00:00:00-04:00,16.703618902338206,18.21967124938965,15.994024513298287,18.21967124938965,197308400,0.0,0.0
2008-04-30 00:00:00-04:00,18.336814258175295,19.104977190618577,18.262475410909012,18.798612594604492,147543600,0.0,0.0
2008-05-01 00:00:00-04:00,19.010350202466647,19.74247057934622,18.899969457637987,19.237871170043945,116395600,0.0,0.0
2008-05-02 00:00:00-04:00,19.66364325226947,19.710949324409047,18.2467073745958,18.640926361083984,136648800,0.0,0.0
2008-05-05 00:00:00-04:00,18.663445447606932,19.260405735177304,18.20615187882129,19.161287307739258,70377200,0.0,0.0
2008-05-06 00:00:00-04:00,19.253645863498907,19.85736384703656,19.091452715883193,19.717697143554688,75913200,0.0,0.0
2008-05-07 00:00:00-04:00,20.010547542868583,20.238066879584515,19.746984517965384,19.936208724975586,100464800,0.0,0.0
2008-05-08 00:00:00-04:00,20.161484333611302,20.217801328956583,19.35953086986513,19.665895462036133,92836400,0.0,0.0
2008-05-09 00:00:00-04:00,19.330236671392324,19.52396719008027,18.589105123138694,18.66569709777832,94312000,0.0,0.0
2008-05-12 00:00:00-04:00,18.84366853908741,19.030641391519353,17.593430451932168,18.44944953918457,147471600,0.0,0.0
2008-05-13 00:00:00-04:00,18.433675081118317,18.809872110857572,18.199396228229165,18.557571411132812,53249600,0.0,0.0
2008-05-14 00:00:00-04:00,18.764815483292068,19.00134573103655,18.34806852166393,18.523778915405273,51400400,0.0,0.0
2008-05-15 00:00:00-04:00,18.59135689365884,18.681464384699886,18.271476933187706,18.528282165527344,36688800,0.0,0.0
2008-05-16 00:00:00-04:00,18.631909098769277,18.663446469470358,18.30527130851191,18.55531883239746,34066800,0.0,0.0
2008-05-19 00:00:00-04:00,18.532787574836824,19.089199508721798,18.50575652940599,18.769319534301758,45473200,0.0,0.0
2008-05-20 00:00:00-04:00,18.67020352245671,18.886460507042184,18.45169509623372,18.6386661529541,40702000,0.0,0.0
2008-05-21 00:00:00-04:00,18.6251503753706,18.794101303406013,18.138570877672894,18.212909698486328,41831600,0.0,0.0
2008-05-22 00:00:00-04:00,18.149832425034525,18.156590186226733,17.15640200065805,17.41545867919922,85283600,0.0,0.0
2008-05-23 00:00:00-04:00,17.08431448858356,17.41545853349099,16.922123065355137,17.199201583862305,42196400,0.0,0.0
2008-05-27 00:00:00-04:00,17.327608943714157,17.782651129505137,16.75092358687435,17.73759651184082,62776400,0.0,0.0
2008-05-28 00:00:00-04:00,18.086768464445974,18.46071246187101,17.92007062070992,18.453954696655273,52996000,0.0,0.0
2008-05-29 00:00:00-04:00,18.794104440698142,19.587046839100516,18.699492317682598,19.204092025756836,100613200,0.0,0.0
2008-05-30 00:00:00-04:00,19.377551514772,19.72446442151451,19.330245443669615,19.454143524169922,72016000,0.0,0.0
2008-06-02 00:00:00-04:00,19.420348484881547,19.587046275684106,19.057666971763066,19.388811111450195,36856000,0.0,0.0
2008-06-03 00:00:00-04:00,19.600564263957622,19.812314962363256,19.379800922906366,19.72446060180664,48411600,0.0,0.0
2008-06-04 00:00:00-04:00,19.61633741428139,19.84611001293893,19.210854335875833,19.255908966064453,40684400,0.0,0.0
2008-06-05 00:00:00-04:00,19.47666366207932,19.652372360229492,19.28067995794224,19.652372360229492,27059600,0.0,0.0
2008-06-06 00:00:00-04:00,19.350513134345114,19.37078642057865,18.821133908135536,18.843660354614258,41748000,0.0,0.0
2008-06-09 00:00:00-04:00,18.922498298851206,19.136502056434857,18.14757638997557,18.50349998474121,45240000,0.0,0.0
2008-06-10 00:00:00-04:00,18.089020911581947,18.66795959720653,17.93358544312256,18.091272354125977,36048400,0.0,0.0
2008-06-11 00:00:00-04:00,18.246701076800644,18.246701076800644,17.480789823672513,17.512327194213867,56996400,0.0,0.0
2008-06-12 00:00:00-04:00,17.7849058109763,18.194893453783614,17.694799996550447,17.922319412231445,44605600,0.0,0.0
2008-06-13 00:00:00-04:00,18.0800050660665,18.42916933647284,18.05522545555701,18.3660945892334,30689200,0.0,0.0
2008-06-16 00:00:00-04:00,18.354832358414495,18.809872837311193,18.26922944196826,18.758060455322266,34384000,0.0,0.0
2008-06-17 00:00:00-04:00,18.94503028648151,19.14326714093597,18.850418179759725,19.07343292236328,33277600,0.0,0.0
2008-06-18 00:00:00-04:00,18.859430950755282,19.08019255474565,18.796356206758034,18.890968322753906,33724000,0.0,0.0
2008-06-19 00:00:00-04:00,18.80536204340867,19.012608065816174,18.386363678865397,18.983322143554688,36925200,0.0,0.0
2008-06-20 00:00:00-04:00,18.69048878675316,19.03514859882339,18.640929545001605,18.82564926147461,42546800,0.0,0.0
2008-06-23 00:00:00-04:00,18.88871736405033,19.001351339648313,18.2512086496878,18.26021957397461,30141200,0.0,0.0
2008-06-24 00:00:00-04:00,18.034949452853816,18.683722174180488,17.685785201705574,18.620647430419922,49891200,0.0,0.0
2008-06-25 00:00:00-04:00,18.77833793726669,19.0171214332145,18.440435985495327,18.485488891601562,50711600,0.0,0.0
2008-06-26 00:00:00-04:00,18.156597004113312,18.188134380624362,17.575405262138588,17.818695068359375,76562800,0.0,0.0
2008-06-27 00:00:00-04:00,17.7511147961444,18.66795526575255,17.69479780975899,18.607131958007812,176022800,0.0,0.0
2008-06-30 00:00:00-04:00,18.474222617700566,18.66119368529546,18.089014680379275,18.3165340423584,49301200,0.0,0.0
2008-07-01 00:00:00-04:00,17.940340297865454,18.339065551757812,17.841221844937063,18.339065551757812,44921600,0.0,0.0
2008-07-02 00:00:00-04:00,18.449448679991434,18.562082674718294,17.86375225114343,17.890783309936523,33804000,0.0,0.0
2008-07-03 00:00:00-04:00,17.877263863488803,17.97863374906868,17.401948372394198,17.586668014526367,28738800,0.0,0.0
2008-07-07 00:00:00-04:00,17.68353046637472,18.00791679814875,16.669824898238588,17.034759521484375,79944400,0.0,0.0
2008-07-08 00:00:00-04:00,16.870312332109474,17.90879745404414,16.275605233392316,17.80967903137207,95796400,0.0,0.0
2008-07-09 00:00:00-04:00,17.796171737493733,17.81869819342976,16.985207293187727,17.091083526611328,55322000,0.0,0.0
2008-07-10 00:00:00-04:00,17.066296427462646,17.48529485508202,16.645044839639944,17.401945114135742,52812000,0.0,0.0
2008-07-11 00:00:00-04:00,17.030254343970874,17.44699965066589,16.669826017063237,16.793724060058594,54645200,0.0,0.0
2008-07-14 00:00:00-04:00,17.140636182431606,17.160911190086484,16.331925128605437,16.349946975708008,42679600,0.0,0.0
2008-07-15 00:00:00-04:00,16.052598085514127,16.063860454265942,15.158283854746708,15.412836074829102,84268800,0.0,0.0
2008-07-16 00:00:00-04:00,15.392557658020483,16.345440014006808,14.982570105123484,16.271102905273438,92448800,0.0,0.0
2008-07-17 00:00:00-04:00,16.602243011222,16.908607482910156,16.07286380689505,16.908607482910156,67268800,0.0,0.0
2008-07-18 00:00:00-04:00,16.723892222881528,16.78020921070516,16.246325266078298,16.53466796875,46632000,0.0,0.0
2008-07-21 00:00:00-04:00,16.64955299834103,16.88157868382914,16.122425165311093,16.19676399230957,52937200,0.0,0.0
2008-07-22 00:00:00-04:00,15.678647964582893,16.72163960572364,15.295693161756784,16.68109130859375,65408000,0.0,0.0
2008-07-23 00:00:00-04:00,16.55719436801741,16.895096293895318,16.354452868759054,16.500877380371094,49942800,0.0,0.0
2008-07-24 00:00:00-04:00,16.4265455534252,16.60901383994618,15.759752341410366,15.786785125732422,36625600,0.0,0.0
2008-07-25 00:00:00-04:00,15.890408776436864,16.298143405259022,15.559264461216248,16.210289001464844,38690800,0.0,0.0
2008-07-28 00:00:00-04:00,16.31165979144095,16.57972759347687,15.825079994414484,15.892661094665527,35699200,0.0,0.0
2008-07-29 00:00:00-04:00,16.000784903884142,17.113609313964844,15.99628030033629,17.113609313964844,49040400,0.0,0.0
2008-07-30 00:00:00-04:00,17.401948971213308,17.77364142889316,16.73064973041845,17.672269821166992,76089200,0.0,0.0
2008-07-31 00:00:00-04:00,17.169928029650094,17.604695358518487,16.104409584125673,16.458080291748047,148888800,0.0,0.0
2008-08-01 00:00:00-04:00,16.512136854014212,16.69235013295937,15.847595554179467,16.158466339111328,61715600,0.0,0.0
