Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1972-06-01 00:00:00-04:00,0.0,1.121791796609906,1.115711658651756,1.1187517642974854,74617,0.0,0.0
1972-06-02 00:00:00-04:00,1.1217912304585036,1.1369917510156733,1.1217912304585036,1.1309114694595337,227645,0.0,0.0
1972-06-05 00:00:00-04:00,1.1309117098764239,1.1324317622552837,1.1278717517852783,1.1278717517852783,96117,0.0,0.0
1972-06-06 00:00:00-04:00,1.127871496257518,1.129391548291999,1.121791214786324,1.1248313188552856,77146,0.0,0.0
1972-06-07 00:00:00-04:00,1.120271424632866,1.120271424632866,1.1050708293914795,1.1050708293914795,121411,0.0,0.0
1972-06-08 00:00:00-04:00,1.1050705896522743,1.111150870429711,1.0944304466247559,1.0944304466247559,328820,0.0,0.0
1972-06-09 00:00:00-04:00,1.094431296776836,1.094431296776836,1.0868310315677465,1.0883510112762451,232704,0.0,0.0
1972-06-12 00:00:00-04:00,1.088350165847319,1.0974704036803185,1.0837900835974503,1.0944304466247559,182116,0.0,0.0
1972-06-13 00:00:00-04:00,1.0974718230315175,1.1126723613006837,1.0974718230315175,1.1096322536468506,203616,0.0,0.0
1972-06-14 00:00:00-04:00,1.1126710492459804,1.1248313188552856,1.1126710492459804,1.1248313188552856,168204,0.0,0.0
1972-06-15 00:00:00-04:00,1.124831573694271,1.1445921812861641,1.124831573694271,1.1278717517852783,699376,0.0,0.0
1972-06-16 00:00:00-04:00,1.127871243114338,1.1293912948076534,1.1233110147011378,1.1263511180877686,54382,0.0,0.0
1972-06-19 00:00:00-04:00,1.1263517462367685,1.129391924652114,1.1202716827392578,1.1202716827392578,159351,0.0,0.0
1972-06-20 00:00:00-04:00,1.1217909630078224,1.127871243114338,1.1217909630078224,1.1263511180877686,56911,0.0,0.0
1972-06-21 00:00:00-04:00,1.126351611180319,1.1369919776916504,1.126351611180319,1.1369919776916504,112558,0.0,0.0
1972-06-22 00:00:00-04:00,1.1369914799409762,1.138511384967783,1.1263511180877686,1.1263511180877686,73352,0.0,0.0
1972-06-23 00:00:00-04:00,1.1263515048440271,1.1278716303925636,1.1157112126705078,1.1233114004135132,106234,0.0,0.0
1972-06-26 00:00:00-04:00,1.1257551269378498,1.1257551269378498,1.1120076179504395,1.1120076179504395,74617,0.035582,0.0
1972-06-27 00:00:00-04:00,1.1120077730927171,1.1150628328323364,1.1120077730927171,1.1150628328323364,118881,0.0,0.0
1972-06-28 00:00:00-04:00,1.1135362089873078,1.1135362089873078,1.1028437494754504,1.1058987379074097,241556,0.0,0.0
1972-06-29 00:00:00-04:00,1.10284328654873,1.10284328654873,1.0982608795166016,1.0982608795166016,51852,0.0,0.0
1972-06-30 00:00:00-04:00,1.0982607588689084,1.1058981522116487,1.0967332654619062,1.102843165397644,322497,0.0,0.0
1972-07-03 00:00:00-04:00,1.1028434578404764,1.107426012968919,1.099788617600958,1.1043709516525269,27823,0.0,0.0
1972-07-05 00:00:00-04:00,1.1043702275898115,1.1135351844532564,1.1013153893531489,1.1120076179504395,58176,0.0,0.0
1972-07-06 00:00:00-04:00,1.119645757861576,1.1318656340302813,1.119645757861576,1.1242282390594482,189704,0.0,0.0
1972-07-07 00:00:00-04:00,1.1242274686532772,1.12728238033278,1.1226999759674072,1.1226999759674072,190969,0.0,0.0
1972-07-10 00:00:00-04:00,1.1227007453268243,1.1242282390594482,1.1181183378212394,1.1242282390594482,69558,0.0,0.0
1972-07-11 00:00:00-04:00,1.1242280230051191,1.1242280230051191,1.1135356426239014,1.1135356426239014,69558,0.0,0.0
1972-07-12 00:00:00-04:00,1.112008998395344,1.112008998395344,1.0982616934187959,1.0997892618179321,400908,0.0,0.0
1972-07-13 00:00:00-04:00,1.0982609030601875,1.0982609030601875,1.0845136079768194,1.0875685214996338,93587,0.0,0.0
1972-07-14 00:00:00-04:00,1.0860409017899462,1.0860409017899462,1.079931001346886,1.081458568572998,75882,0.0,0.0
1972-07-17 00:00:00-04:00,1.0814593732060354,1.0829868678763646,1.0677120685577393,1.0677120685577393,145440,0.0,0.0
1972-07-18 00:00:00-04:00,1.0677114756412263,1.0784037113189697,1.0677114756412263,1.0784037113189697,108764,0.0,0.0
1972-07-19 00:00:00-04:00,1.0814587283078292,1.0936785309988528,1.0814587283078292,1.0906236171722412,87264,0.0,0.0
1972-07-20 00:00:00-04:00,1.0906234560837273,1.0936783694591186,1.081458568572998,1.081458568572998,598200,0.0,0.0
1972-07-21 00:00:00-04:00,1.081458772655438,1.081458772655438,1.0768762174968813,1.0784037113189697,78411,0.0,0.0
1972-07-24 00:00:00-04:00,1.0784029683614118,1.0860403585178398,1.0784029683614118,1.082985520362854,108764,0.0,0.0
1972-07-25 00:00:00-04:00,1.0829861143692716,1.0890960151071816,1.0829861143692716,1.0875685214996338,402173,0.0,0.0
1972-07-26 00:00:00-04:00,1.0875686946944265,1.0906236823960276,1.0845137806851186,1.089096188545227,183381,0.0,0.0
1972-07-27 00:00:00-04:00,1.0890955927617774,1.0936779981151075,1.0845131874084473,1.0845131874084473,97381,0.0,0.0
1972-07-28 00:00:00-04:00,1.0860410928726196,1.093678561885561,1.0860410928726196,1.0860410928726196,77146,0.0,0.0
1972-07-31 00:00:00-04:00,1.0875681536630706,1.095205545425415,1.0875681536630706,1.095205545425415,131528,0.0,0.0
1972-08-01 00:00:00-04:00,1.0952061497573513,1.1120084356444186,1.0921512355820735,1.108953595161438,390790,0.0,0.0
1972-08-02 00:00:00-04:00,1.1089526891790518,1.13033736570452,1.1089526891790518,1.1226999759674072,190969,0.0,0.0
1972-08-03 00:00:00-04:00,1.1242279875422996,1.141030341149782,1.1242279875422996,1.136447787284851,153028,0.0,0.0
1972-08-04 00:00:00-04:00,1.1349206817344188,1.1349206817344188,1.130338126898581,1.1318656206130981,98646,0.0,0.0
1972-08-07 00:00:00-04:00,1.1318647753414315,1.1318647753414315,1.125754952430725,1.125754952430725,147969,0.0,0.0
1972-08-08 00:00:00-04:00,1.1257554474156037,1.1318652730127474,1.1211728939870864,1.1288102865219116,134058,0.0,0.0
1972-08-09 00:00:00-04:00,1.1288100575352118,1.131865043406323,1.1196451736141269,1.1211726665496826,70823,0.0,0.0
1972-08-10 00:00:00-04:00,1.1211728939870864,1.1288102865219116,1.1211728939870864,1.1288102865219116,508407,0.0,0.0
1972-08-11 00:00:00-04:00,1.1318659303026402,1.1715804829772274,1.1318659303026402,1.1669981479644775,442643,0.0,0.0
1972-08-14 00:00:00-04:00,1.1792182922363281,1.189910680541379,1.1792182922363281,1.1792182922363281,227645,0.0,0.0
1972-08-15 00:00:00-04:00,1.1792166786616598,1.1853267222775594,1.1731067824302144,1.1807441711425781,207410,0.0,0.0
1972-08-16 00:00:00-04:00,1.1807446582894547,1.1822721514005798,1.1700522065115788,1.1731072664260864,118881,0.0,0.0
1972-08-17 00:00:00-04:00,1.173107220537516,1.185327164948508,1.173107220537516,1.177689552307129,110028,0.0,0.0
1972-08-18 00:00:00-04:00,1.1776907239729462,1.1883831859703249,1.1776907239729462,1.1792182922363281,112558,0.0,0.0
1972-08-21 00:00:00-04:00,1.1792176201786897,1.1838001012802124,1.1761627064699605,1.1838001012802124,96117,0.0,0.0
1972-08-22 00:00:00-04:00,1.1837993315561235,1.1883817359858122,1.1822718388488145,1.1868542432785034,115087,0.0,0.0
1972-08-23 00:00:00-04:00,1.179217872507561,1.179217872507561,1.1731079700904206,1.1761629581451416,128999,0.0,0.0
1972-08-24 00:00:00-04:00,1.1761622526483366,1.1822721514005798,1.171579699622704,1.1731072664260864,106234,0.0,0.0
1972-08-25 00:00:00-04:00,1.1731083876444395,1.1822732813784365,1.1715808193810577,1.1792182922363281,178322,0.0,0.0
1972-08-28 00:00:00-04:00,1.1792171651783294,1.1792171651783294,1.1731072664260864,1.1731072664260864,156822,0.0,0.0
1972-08-29 00:00:00-04:00,1.1731083876444395,1.1853283442128724,1.1731083876444395,1.1792182922363281,139116,0.0,0.0
1972-08-30 00:00:00-04:00,1.185327043839442,1.194491780134529,1.185327043839442,1.1929644346237183,121411,0.0,0.0
1972-08-31 00:00:00-04:00,1.1929654700885386,1.2006028675018887,1.1929654700885386,1.1944928169250488,122675,0.0,0.0
1972-09-01 00:00:00-04:00,1.2006024295345756,1.206712330497965,1.2006024295345756,1.2036572694778442,70823,0.0,0.0
1972-09-05 00:00:00-04:00,1.2036577085595312,1.2036577085595312,1.1944928169250488,1.1944928169250488,101175,0.0,0.0
1972-09-06 00:00:00-04:00,1.1929642877999769,1.1929642877999769,1.1853268979556704,1.1868542432785034,164410,0.0,0.0
1972-09-07 00:00:00-04:00,1.186855727009397,1.1929657791692656,1.186855727009397,1.1883832216262817,116352,0.0,0.0
1972-09-08 00:00:00-04:00,1.1883832216262817,1.191438210860051,1.186855727009397,1.1883832216262817,41735,0.0,0.0
1972-09-11 00:00:00-04:00,1.1883831859703249,1.1929657433758152,1.1792182922363281,1.1792182922363281,183381,0.0,0.0
1972-09-12 00:00:00-04:00,1.1776902508390164,1.1776902508390164,1.174635410308838,1.174635410308838,40470,0.0,0.0
1972-09-13 00:00:00-04:00,1.1761617673920506,1.1807441711425781,1.1761617673920506,1.1807441711425781,44264,0.0,0.0
1972-09-14 00:00:00-04:00,1.1807451138791973,1.1853276686730059,1.1792176201786897,1.1838001012802124,43000,0.0,0.0
1972-09-15 00:00:00-04:00,1.1807445670587213,1.1807445670587213,1.1608872318406378,1.1639422178268433,412290,0.0,0.0
1972-09-18 00:00:00-04:00,1.1578330485658024,1.1578330485658024,1.1517231464385986,1.1517231464385986,98646,0.0,0.0
1972-09-19 00:00:00-04:00,1.1501956243152998,1.1501956243152998,1.1395032405853271,1.1395032405853271,96117,0.0,0.0
1972-09-20 00:00:00-04:00,1.1379752806757377,1.1379752806757377,1.1303378874135754,1.136447787284851,125205,0.0,0.0
1972-09-21 00:00:00-04:00,1.1364477693799249,1.1364477693799249,1.1303378696049116,1.1333929300308228,70823,0.0,0.0
1972-09-22 00:00:00-04:00,1.1349204412785063,1.141030341149782,1.1349204412785063,1.136447787284851,368026,0.0,0.0
1972-09-25 00:00:00-04:00,1.1419731075423762,1.1419731075423762,1.135833501815796,1.135833501815796,125205,0.035582,0.0
1972-09-26 00:00:00-04:00,1.1358335533941912,1.138903467472722,1.1235543413834297,1.1266241073608398,154293,0.0,0.0
1972-09-27 00:00:00-04:00,1.126624056200647,1.135833501815796,1.126624056200647,1.135833501815796,146704,0.0,0.0
1972-09-28 00:00:00-04:00,1.140438543631193,1.1603922843933105,1.140438543631193,1.1603922843933105,214998,0.0,0.0
1972-09-29 00:00:00-04:00,1.1665318862279987,1.1772762537002563,1.1665318862279987,1.1772762537002563,713287,0.0,0.0
1972-10-02 00:00:00-04:00,1.1757417085179496,1.1757417085179496,1.1696020997399348,1.1711370944976807,88529,0.0,0.0
1972-10-03 00:00:00-04:00,1.1711370944976807,1.1772766292251016,1.1711370944976807,1.1711370944976807,69558,0.0,0.0
1972-10-04 00:00:00-04:00,1.1711367259622953,1.1711367259622953,1.1588573641691697,1.1603922843933105,97381,0.0,0.0
1972-10-05 00:00:00-04:00,1.1588574255838715,1.1588574255838715,1.1419733762741089,1.1419733762741089,74617,0.0,0.0
1972-10-06 00:00:00-04:00,1.141974782584587,1.1542541601501835,1.1296955531203214,1.146579623222351,151763,0.0,0.0
1972-10-09 00:00:00-04:00,1.1465773778682538,1.1481122970581055,1.1404377751593673,1.1481122970581055,50588,0.0,0.0
1972-10-10 00:00:00-04:00,1.1496485471725464,1.1588580741597356,1.1496485471725464,1.1496485471725464,55647,0.0,0.0
1972-10-11 00:00:00-04:00,1.149648225631002,1.152718141152066,1.1450436115264893,1.1450436115264893,110028,0.0,0.0
1972-10-12 00:00:00-04:00,1.1450432909356536,1.1450432909356536,1.1373686894082278,1.1419733762741089,61970,0.0,0.0
1972-10-13 00:00:00-04:00,1.1389036175252882,1.1389036175252882,1.1312290904947897,1.1327638626098633,92323,0.0,0.0
1972-10-16 00:00:00-04:00,1.1296948786203223,1.1296948786203223,1.1189505037161689,1.1204854249954224,60705,0.0,0.0
1972-10-17 00:00:00-04:00,1.120484847273382,1.1266244551741926,1.120484847273382,1.1220197677612305,192233,0.0,0.0
1972-10-18 00:00:00-04:00,1.1266257087289224,1.146579623222351,1.1266257087289224,1.146579623222351,245351,0.0,0.0
1972-10-19 00:00:00-04:00,1.1481131602380705,1.1588574545438188,1.1481131602380705,1.1542527675628662,297203,0.0,0.0
1972-10-20 00:00:00-04:00,1.1542526775473183,1.1665318912393028,1.1496478428243257,1.1603922843933105,244086,0.0,0.0
1972-10-23 00:00:00-04:00,1.1696017980575562,1.1757414052519453,1.1696017980575562,1.1696017980575562,145440,0.0,0.0
1972-10-24 00:00:00-04:00,1.1696017980575562,1.1757414052519453,1.1665319574350743,1.1696017980575562,93587,0.0,0.0
1972-10-25 00:00:00-04:00,1.172671384806493,1.1788109902840118,1.172671384806493,1.1757410764694214,360438,0.0,0.0
1972-10-26 00:00:00-04:00,1.1757414052519453,1.1757414052519453,1.163462190863167,1.1696017980575562,383202,0.0,0.0
1972-10-27 00:00:00-04:00,1.1696019989004278,1.172671914100647,1.1634623906517514,1.172671914100647,149234,0.0,0.0
1972-10-30 00:00:00-05:00,1.1726726466350037,1.1757423416010095,1.1665328864498237,1.1742075681686401,183381,0.0,0.0
